20,19980,0,0
20,19969,11,0
20,19942,38,0
23,19908,69,0
35,19876,89,0
50,19825,125,0
74,19740,184,2
109,19629,256,6
138,19490,355,17
195,19295,484,26
277,19011,673,39
372,18677,890,61
519,18161,1230,90
718,17507,1653,122
974,16666,2169,191
1310,15607,2827,256
1733,14288,3587,392
2273,12791,4375,561
3016,10961,5278,745
3872,9160,5979,989
4841,7224,6564,1371
5909,5485,6764,1842
7004,3965,6657,2374
8001,2790,6155,3054
8839,1919,5373,3869
9380,1292,4544,4784
9729,881,3692,5698
9736,572,2997,6695
9533,400,2315,7752
9188,331,1728,8753
8700,260,1329,9711
8063,207,1032,10698
7485,180,781,11554
6835,163,628,12374
6185,171,488,13156
5580,184,391,13845
5013,182,320,14485
4473,191,275,15061
3928,215,238,15619
3515,215,212,16058
3109,254,193,16444
2719,282,186,16813
2423,327,161,17089
2170,371,145,17314
1923,420,150,17507
1692,474,144,17690
1530,494,133,17843
1372,533,130,17965
1237,546,130,18087
1131,568,138,18163
1017,585,145,18253
934,618,134,18314
871,643,112,18374
798,680,107,18415
718,706,105,18471
678,718,110,18494
620,754,102,18524
569,786,98,18547
521,807,112,18560
487,853,96,18564
471,897,88,18544
429,939,90,18542
398,997,82,18523
368,1036,83,18513
341,1078,75,18506
334,1116,68,18482
315,1144,68,18473
262,1178,73,18487
235,1212,60,18493
214,1245,59,18482
189,1278,48,18485
165,1344,43,18448
153,1385,42,18420
140,1431,36,18393
133,1470,37,18360
115,1521,43,18321
106,1576,43,18275
102,1627,47,18224
109,1684,35,18172
102,1735,33,18130
95,1788,32,18085
88,1845,33,18034
88,1905,34,17973
79,1970,36,17915
73,2023,35,17869
69,2089,32,17810
67,2152,31,17750
70,2208,30,17692
69,2250,36,17645
71,2301,42,17586
69,2362,40,17529
73,2421,40,17466
71,2467,40,17422
68,2522,41,17369
66,2575,42,17317
61,2652,25,17262
59,2717,26,17198
52,2775,33,17140
52,2838,37,17073
55,2875,46,17024
53,2941,48,16958
59,3014,48,16879
68,3068,49,16815
70,3118,44,16768
71,3194,46,16689
71,3256,52,16621
71,3296,60,16573
70,3358,59,16513
85,3410,55,16450
88,3444,59,16409
89,3489,66,16356
89,3535,72,16304
96,3577,67,16260
111,3610,73,16206
119,3653,86,16142
116,3687,94,16103
118,3736,80,16066
133,3763,91,16013
146,3786,96,15972
152,3810,111,15927
163,3836,123,15878
163,3863,135,15839
186,3870,133,15811
206,3870,149,15775
216,3865,170,15749
230,3868,178,15724
253,3843,193,15711
295,3827,197,15681
314,3797,230,15659
328,3770,243,15659
363,3741,251,15645
343,3703,288,15666
389,3682,283,15646
414,3639,303,15644
438,3591,305,15666
479,3534,308,15679
493,3448,372,15687
531,3390,365,15714
579,3318,369,15734
619,3228,400,15753
659,3131,421,15789
688,3029,466,15817
722,2933,485,15860
778,2845,470,15907
803,2758,492,15947
837,2701,474,15988
878,2610,468,16044
903,2532,472,16093
929,2448,481,16142
938,2391,477,16194
972,2317,473,16238
986,2230,502,16282
993,2145,521,16341
1011,2078,522,16389
1031,2029,515,16425
1048,1987,499,16466
1077,1927,483,16513
1097,1891,436,16576
1122,1822,431,16625
1092,1787,435,16686
1086,1758,396,16760
1060,1710,414,16816
1039,1678,413,16870
1029,1651,399,16921
1019,1648,359,16974
1000,1628,361,17011
986,1622,344,17048
974,1621,339,17066
931,1645,339,17085
930,1665,333,17072
912,1704,327,17057
871,1729,334,17066
841,1750,330,17079
828,1788,316,17068
800,1823,321,17056
763,1833,341,17063
