20,19980,0,0
20,19964,16,0
0,19955,25,20
5,19954,21,20
7,19944,29,20
14,19933,33,20
23,19900,57,20
30,19863,87,20
38,19809,127,26
58,19767,148,27
87,19672,209,32
121,19547,295,37
153,19361,442,44
198,19167,573,62
293,18876,752,79
417,18531,952,100
552,17975,1339,134
719,17292,1799,190
972,16399,2368,261
1307,15383,2959,351
1752,14059,3717,472
2277,12516,4575,632
2955,10748,5453,844
3797,8979,6120,1104
4689,7147,6686,1478
5695,5505,6890,1910
6664,4071,6770,2495
7587,2909,6338,3166
8361,2004,5755,3880
8986,1372,4945,4697
9285,927,4162,5626
9417,620,3360,6603
9217,435,2700,7648
8864,300,2104,8732
8386,204,1637,9773
7846,170,1268,10716
7263,153,978,11606
6653,144,750,12453
6020,151,588,13241
5463,150,465,13922
4890,175,403,14532
4374,191,328,15107
3870,211,274,15645
3423,237,234,16106
3034,285,204,16477
2662,328,189,16821
2360,350,199,17091
2124,391,201,17284
1884,437,186,17493
1672,474,168,17686
1511,531,155,17803
1341,571,145,17943
1210,605,139,18046
1104,657,142,18097
984,684,152,18180
882,738,151,18229
774,773,150,18303
714,802,140,18344
656,846,140,18358
605,891,122,18382
538,927,134,18401
486,954,138,18422
457,980,133,18430
422,1036,121,18421
385,1079,112,18424
365,1103,105,18427
343,1129,103,18425
333,1157,83,18427
316,1162,93,18429
293,1180,95,18432
280,1218,90,18412
270,1247,89,18394
258,1278,84,18380
255,1306,76,18363
243,1328,82,18347
243,1360,83,18314
234,1394,83,18289
229,1445,78,18248
222,1494,84,18200
220,1533,88,18159
217,1585,86,18112
222,1634,84,18060
216,1702,81,18001
210,1766,91,17933
190,1823,99,17888
185,1891,95,17829
190,1965,86,17759
185,2014,95,17706
168,2081,98,17653
167,2128,102,17603
152,2198,106,17544
152,2245,106,17497
146,2289,111,17454
144,2357,103,17396
148,2399,95,17358
154,2446,97,17303
154,2493,97,17256
153,2532,94,17221
146,2573,99,17182
138,2616,106,17140
144,2646,112,17098
142,2687,123,17048
153,2714,112,17021
153,2747,116,16984
168,2768,118,16946
162,2787,130,16921
167,2812,135,16886
174,2850,141,16835
174,2869,147,16810
189,2892,138,16781
195,2922,150,16733
194,2946,149,16711
193,2969,154,16684
213,2983,151,16653
227,2995,155,16623
223,2998,180,16599
206,2999,202,16593
232,3001,192,16575
250,2991,201,16558
244,2965,227,16564
247,2969,234,16550
280,2959,230,16531
286,2971,227,16516
303,2993,212,16492
304,2991,226,16479
314,2988,250,16448
326,2986,254,16434
340,2991,264,16405
349,2987,284,16380
379,2981,296,16344
398,3000,301,16301
416,2993,320,16271
433,2968,345,16254
478,2946,334,16242
491,2915,363,16231
486,2899,378,16237
523,2865,388,16224
539,2840,386,16235
594,2785,394,16227
596,2757,420,16227
619,2693,449,16239
658,2629,466,16247
660,2599,481,16260
696,2557,476,16271
731,2517,481,16271
758,2466,500,16276
782,2427,486,16305
825,2416,451,16308
850,2380,444,16326
839,2342,456,16363
843,2305,469,16383
854,2284,486,16376
853,2252,498,16397
846,2215,521,16418
865,2173,508,16454
872,2142,509,16477
875,2077,521,16527
891,2040,511,16558
884,2000,495,16621
896,1954,492,16658
898,1914,483,16705
907,1868,473,16752
908,1834,460,16798
906,1834,435,16825
888,1820,431,16861
886,1798,433,16883
871,1808,436,16885
866,1821,436,16877
856,1818,435,16891
867,1820,412,16901
861,1813,407,16919
849,1824,408,16919
838,1832,389,16941
807,1845,378,16970
782,1842,372,17004
780,1866,359,16995
762,1898,354,16986
758,1891,362,16989
733,1925,373,16969
731,1925,363,16981
718,1940,361,16981
724,1944,359,16973
719,1968,345,16968
720,1968,348,16964
726,1948,357,16969
691,1968,367,16974
665,1963,368,17004
680,1966,341,17013
677,1973,330,17020
688,1991,326,16995
662,1988,339,17011
660,2002,322,17016
663,1998,315,17024
637,1996,325,17042
632,2010,316,17042
637,2032,308,17023
638,2045,297,17020
623,2080,291,17006
609,2113,281,16997
597,2119,313,16971
592,2149,308,16951
578,2164,311,16947
548,2171,352,16929
568,2198,322,16912
562,2208,330,16900
554,2239,332,16875
561,2285,317,16837
571,2301,299,16829
575,2328,306,16791
577,2360,318,16745
562,2391,330,16717
542,2428,339,16691
540,2458,347,16655
543,2484,353,16620
545,2514,350,16591
563,2533,347,16557
582,2550,323,16545
571,2563,351,16515
574,2588,365,16473
569,2606,392,16433
579,2628,389,16404
597,2618,374,16411
608,2615,389,16388
605,2606,417,16372
599,2619,455,16327
635,2597,460,16308
649,2600,478,16273
692,2594,464,16250
709,2563,483,16245
721,2587,465,16227
746,2570,458,16226
762,2533,481,16224
769,2508,482,16241
798,2489,482,16231
786,2462,498,16254
784,2439,492,16285
816,2438,467,16279
815,2406,492,16287
827,2373,507,16293
847,2314,512,16327
847,2272,530,16351
881,2252,532,16335
866,2223,544,16367
894,2205,511,16390
918,2174,495,16413
902,2159,496,16443
916,2146,463,16475
912,2131,471,16486
899,2081,496,16524
882,2042,505,16571
886,2038,484,16592
888,2039,460,16613
909,2061,442,16588
906,2032,450,16612
880,2040,457,16623
887,2030,479,16604
895,2018,462,16625
896,2003,459,16642
891,2022,446,16641
902,1996,434,16668
871,2009,432,16688
841,2023,439,16697
859,2022,425,16694
839,2035,446,16680
822,2059,446,16673
805,2055,487,16653
818,2075,459,16648
826,2110,432,16632
819,2133,410,16638
825,2161,404,16610
800,2173,434,16593
798,2169,440,16593
821,2227,429,16523
803,2259,455,16483
789,2303,489,16419
788,2332,500,16380
795,2393,507,16305
779,2460,525,16236
792,2498,526,16184
805,2514,529,16152
835,2546,508,16111
833,2554,528,16085
854,2564,540,16042
847,2567,560,16026
851,2573,552,16024
839,2585,565,16011
846,2593,548,16013
834,2590,550,16026
810,2565,573,16052
818,2560,592,16030
860,2564,548,16028
879,2567,550,16004
879,2556,578,15987
886,2548,598,15968
917,2563,578,15942
913,2575,585,15927
906,2570,607,15917
911,2551,599,15939
927,2540,597,15936
942,2515,593,15950
978,2497,598,15927
1003,2468,590,15939
979,2433,615,15973
991,2375,622,16012
981,2341,627,16051
1010,2302,608,16080
996,2257,636,16111
1012,2223,637,16128
1024,2183,628,16165
1036,2172,600,16192
1012,2150,599,16239
1008,2142,569,16281
990,2129,563,16318
982,2101,565,16352
983,2097,558,16362
967,2101,553,16379
957,2125,525,16393
967,2145,511,16377
941,2150,521,16388
930,2157,534,16379
901,2165,550,16384
914,2188,529,16369
