20,19980,0,0
20,19962,18,0
8,19939,41,12
17,19923,48,12
27,19894,67,12
33,19855,92,20
42,19820,113,25
53,19757,159,31
73,19684,205,38
102,19585,270,43
146,19436,369,49
204,19235,506,55
267,18953,706,74
367,18586,951,96
477,18136,1255,132
654,17538,1639,169
905,16728,2154,213
1220,15713,2777,290
1616,14423,3557,404
2105,12990,4370,535
2727,11254,5288,731
3476,9480,6070,974
4351,7695,6675,1279
5304,5977,7026,1693
6306,4429,7079,2186
7234,3158,6830,2778
8051,2206,6240,3503
8680,1500,5462,4358
9159,1017,4597,5227
9271,641,3808,6280
9117,439,3100,7344
8790,308,2448,8454
8413,211,1895,9481
7813,154,1489,10544
7256,114,1119,11511
6682,92,826,12400
6058,89,587,13266
5447,91,450,14012
4856,90,342,14712
4313,88,253,15346
3772,95,197,15936
3290,88,163,16459
2858,92,136,16914
2460,100,105,17335
2109,105,88,17698
1828,134,73,17965
1568,145,64,18223
1372,152,56,18420
1180,154,59,18607
1005,184,52,18759
858,198,47,18897
751,217,44,18988
643,244,44,19069
554,262,47,19137
470,298,39,19193
405,329,37,19229
353,353,28,19266
304,388,30,19278
247,424,31,19298
197,450,37,19316
163,488,35,19314
123,536,35,19306
109,583,21,19287
83,625,18,19274
69,660,17,19254
56,705,12,19227
36,753,10,19201
26,790,10,19174
20,843,8,19129
18,894,5,19083
15,942,6,19037
15,995,6,18984
14,1045,6,18935
14,1093,4,18889
11,1142,4,18843
9,1200,4,18787
7,1241,4,18748
6,1286,3,18705
7,1348,2,18643
6,1383,2,18609
6,1445,1,18548
5,1484,1,18510
5,1545,2,18448
5,1600,3,18392
3,1651,3,18343
4,1706,2,18288
4,1760,2,18234
4,1816,2,18178
3,1864,4,18129
4,1908,3,18085
3,1960,2,18035
4,2003,1,17992
2,2051,3,17944
1,2108,3,17888
2,2156,2,17840
3,2204,1,17792
3,2251,1,17745
2,2309,1,17688
3,2371,0,17626
2,2427,0,17571
1,2484,0,17515
1,2552,0,17447
1,2605,0,17394
1,2660,1,17338
1,2705,1,17293
1,2757,1,17241
1,2808,1,17190
2,2854,0,17144
2,2888,0,17110
1,2927,1,17071
1,2957,1,17041
2,2985,0,17013
1,3006,0,16993
1,3028,0,16971
1,3045,1,16953
1,3069,1,16929
0,3087,1,16912
0,3104,1,16895
0,3128,1,16871
0,3164,1,16835
1,3203,1,16795
1,3254,1,16744
1,3307,1,16691
2,3351,0,16647
2,3409,0,16589
1,3469,0,16530
1,3526,0,16473
1,3604,1,16394
1,3675,1,16323
1,3748,1,16250
1,3818,2,16179
1,3882,2,16115
0,3933,2,16065
1,3997,1,16001
2,4044,0,15954
2,4103,0,15895
2,4149,0,15849
2,4193,1,15804
1,4233,3,15763
2,4273,3,15722
3,4315,2,15680
3,4352,2,15643
3,4384,4,15609
3,4427,4,15566
3,4467,3,15527
4,4499,3,15494
5,4525,2,15468
5,4561,1,15433
4,4597,0,15399
4,4627,2,15367
3,4662,2,15333
4,4702,2,15292
3,4736,4,15257
4,4768,3,15225
5,4810,2,15183
4,4836,3,15157
4,4874,3,15119
5,4899,4,15092
5,4939,5,15051
4,4958,4,15034
6,4977,5,15012
5,5009,6,14980
6,5031,5,14958
7,5051,4,14938
7,5068,4,14921
7,5092,7,14894
9,5110,7,14874
10,5148,7,14835
7,5174,11,14808
10,5198,13,14779
10,5221,16,14753
14,5252,16,14718
14,5297,15,14674
15,5337,18,14630
18,5379,23,14580
21,5417,26,14536
21,5444,29,14506
22,5483,30,14465
28,5522,31,14419
30,5566,30,14374
34,5597,35,14334
33,5635,38,14294
38,5672,46,14244
41,5705,51,14203
40,5735,62,14163
45,5763,68,14124
57,5794,81,14068
67,5817,93,14023
79,5849,102,13970
91,5852,113,13944
105,5861,123,13911
130,5859,127,13884
144,5845,157,13854
153,5826,185,13836
170,5800,206,13824
210,5775,213,13802
223,5725,256,13796
234,5672,299,13795
270,5624,321,13785
331,5561,342,13766
350,5485,387,13778
405,5386,434,13775
442,5297,484,13777
507,5192,516,13785
563,5070,572,13795
624,4925,639,13812
701,4767,696,13836
771,4603,747,13879
867,4434,787,13912
949,4230,855,13966
1031,4027,909,14033
1106,3810,967,14117
1205,3623,973,14199
1298,3421,984,14297
1367,3166,1067,14400
1428,2980,1071,14521
1540,2769,1044,14647
1590,2560,1062,14788
1630,2387,1024,14959
1655,2214,1018,15113
1678,2047,978,15297
1699,1942,925,15434
1707,1818,882,15593
1709,1716,821,15754
1723,1599,770,15908
1715,1490,750,16045
1668,1418,695,16219
1593,1368,642,16397
1517,1304,606,16573
1468,1239,560,16733
1398,1185,547,16870
1356,1131,503,17010
1282,1085,507,17126
1227,1045,478,17250
1191,1045,427,17337
