20,19980,0,0
20,19967,13,0
20,19945,35,0
23,19925,52,0
35,19878,87,0
44,19840,113,3
67,19769,159,5
87,19675,226,12
103,19571,295,31
140,19422,398,40
193,19227,528,52
258,18984,687,71
368,18633,906,93
489,18160,1237,114
647,17516,1679,158
853,16756,2170,221
1117,15816,2749,318
1518,14631,3440,411
2006,13224,4226,544
2586,11613,5049,752
3276,9926,5799,999
4099,8160,6436,1305
5009,6472,6824,1695
5865,4925,7009,2201
6733,3638,6841,2788
7547,2602,6347,3504
8146,1854,5710,4290
8533,1282,5004,5181
8768,885,4184,6163
8772,620,3498,7110
8596,466,2864,8074
8306,350,2268,9076
7863,248,1800,10089
7337,203,1425,11035
6829,165,1108,11898
6286,166,867,12681
5719,172,666,13443
5161,160,563,14116
4638,159,482,14721
4236,182,389,15193
3796,223,329,15652
3424,250,300,16026
3120,272,253,16355
2829,283,241,16647
2581,300,229,16890
2340,341,217,17102
2127,336,221,17316
1958,362,211,17469
1796,403,177,17624
1642,428,168,17762
1497,467,165,17871
1378,505,154,17963
1249,555,131,18065
1115,601,133,18151
986,630,137,18247
875,666,131,18328
753,687,135,18425
639,701,144,18516
574,720,148,18558
502,739,148,18611
458,769,129,18644
407,806,112,18675
352,854,104,18690
306,911,97,18686
267,958,90,18685
247,1031,79,18643
210,1097,81,18612
201,1148,67,18584
191,1207,60,18542
165,1252,67,18516
145,1313,59,18483
134,1369,52,18445
122,1443,50,18385
107,1499,51,18343
100,1548,45,18307
90,1614,46,18250
85,1667,45,18203
74,1707,42,18177
73,1756,33,18138
73,1792,34,18101
63,1837,31,18069
58,1882,31,18029
49,1924,33,17994
47,1979,33,17941
48,2034,26,17892
51,2087,24,17838
49,2151,26,17774
47,2240,25,17688
43,2294,23,17640
37,2359,22,17582
35,2417,21,17527
33,2480,23,17464
35,2537,21,17407
36,2612,21,17331
36,2673,16,17275
35,2732,16,17217
38,2790,17,17155
38,2849,19,17094
40,2908,20,17032
36,2980,22,16962
39,3033,24,16904
32,3092,24,16852
30,3160,24,16786
27,3213,22,16738
31,3251,21,16697
29,3299,22,16650
33,3365,24,16578
33,3409,23,16535
35,3463,28,16474
33,3510,35,16422
41,3571,31,16357
46,3621,36,16297
50,3681,45,16224
48,3743,58,16151
53,3802,58,16087
62,3865,56,16017
65,3909,55,15971
67,3967,54,15912
72,4019,60,15849
79,4070,66,15785
84,4105,80,15731
80,4151,85,15684
92,4196,85,15627
102,4225,87,15586
108,4259,89,15544
116,4288,106,15490
128,4296,119,15457
132,4298,137,15433
146,4321,132,15401
156,4338,133,15373
161,4350,149,15340
164,4350,176,15310
178,4340,200,15282
196,4334,214,15256
221,4307,230,15242
243,4304,223,15230
250,4267,260,15223
276,4218,281,15225
295,4190,311,15204
335,4164,311,15190
354,4095,343,15208
386,4037,370,15207
406,3975,414,15205
436,3913,430,15221
496,3847,432,15225
535,3770,458,15237
575,3670,492,15263
608,3593,527,15272
648,3493,563,15296
690,3397,581,15332
731,3319,597,15353
769,3220,614,15397
787,3124,659,15430
838,3042,655,15465
878,2946,670,15506
927,2862,686,15525
977,2771,682,15570
1000,2668,697,15635
1031,2560,694,15715
1068,2493,684,15755
1105,2386,693,15816
1117,2327,674,15882
1141,2237,679,15943
1153,2126,700,16021
1194,2070,659,16077
1218,1991,647,16144
1222,1903,657,16218
1217,1854,634,16295
1225,1799,633,16343
1226,1743,618,16413
1203,1725,597,16475
1207,1717,570,16506
1194,1663,584,16559
1173,1647,587,16593
1196,1617,570,16617
1180,1615,561,16644
1191,1599,541,16669
1163,1600,541,16696
1171,1586,528,16715
1138,1558,539,16765
1121,1568,510,16801
1086,1572,483,16859
1054,1560,478,16908
1013,1566,484,16937
998,1576,470,16956
978,1567,467,16988
955,1571,444,17030
940,1556,426,17078
924,1575,425,17076
889,1575,425,17111
