20,19980,0,0
20,19962,18,0
0,19945,35,20
5,19944,31,20
12,19934,34,20
19,19911,49,21
24,19871,83,22
35,19829,111,25
51,19770,148,31
76,19696,195,33
107,19553,303,37
147,19407,399,47
198,19178,561,63
282,18902,736,80
394,18555,943,108
544,18020,1296,140
718,17370,1713,199
958,16469,2307,266
1249,15384,2997,370
1660,14123,3737,480
2193,12668,4481,658
2863,11035,5252,850
3555,9202,6117,1126
4387,7451,6658,1504
5280,5769,7009,1942
6205,4325,6984,2486
7057,3153,6633,3157
7756,2264,6075,3905
8314,1574,5388,4724
8626,1075,4605,5694
8774,762,3803,6661
8720,509,3112,7659
8455,360,2550,8635
8136,261,2014,9589
7703,204,1574,10519
7187,174,1235,11404
6598,150,997,12255
6093,140,734,13033
5598,128,564,13710
5047,126,426,14401
4542,118,330,15010
4088,114,278,15520
3660,115,216,16009
3327,128,162,16383
3002,136,128,16734
2698,136,110,17056
2425,135,98,17342
2147,154,80,17619
1901,175,73,17851
1655,198,65,18082
1464,223,52,18261
1291,261,52,18396
1108,303,42,18547
972,331,50,18647
881,383,40,18696
768,429,47,18756
672,465,56,18807
596,530,56,18818
532,587,43,18838
468,648,48,18836
416,712,57,18815
378,749,66,18807
349,815,62,18774
332,874,62,18732
304,933,67,18696
282,995,71,18652
266,1049,67,18618
250,1100,71,18579
243,1140,61,18556
230,1173,57,18540
217,1203,57,18523
206,1234,60,18500
193,1271,53,18483
178,1288,54,18480
161,1304,53,18482
147,1334,50,18469
139,1368,44,18449
128,1400,43,18429
126,1441,36,18397
123,1477,40,18360
116,1498,43,18343
113,1534,44,18309
119,1579,43,18259
112,1620,39,18229
110,1662,35,18193
104,1711,38,18147
106,1755,32,18107
92,1808,36,18064
84,1849,44,18023
82,1884,42,17992
85,1924,31,17960
89,1970,26,17915
85,2001,28,17886
72,2040,35,17853
67,2080,41,17812
67,2116,33,17784
70,2146,30,17754
72,2184,29,17715
69,2228,34,17669
62,2276,33,17629
67,2322,33,17578
71,2385,34,17510
68,2441,37,17454
69,2524,33,17374
70,2572,35,17323
67,2620,44,17269
67,2669,40,17224
68,2719,44,17169
64,2782,48,17106
67,2838,43,17052
68,2920,45,16967
76,2975,44,16905
76,3030,46,16848
72,3096,62,16770
75,3122,67,16736
77,3180,64,16679
83,3230,57,16630
84,3285,59,16572
82,3336,52,16530
82,3387,48,16483
71,3425,66,16438
72,3454,69,16405
69,3475,72,16384
77,3507,65,16351
85,3528,64,16323
87,3533,63,16317
91,3550,57,16302
92,3571,59,16278
90,3596,63,16251
90,3596,71,16243
84,3605,78,16233
95,3608,84,16213
96,3618,88,16198
99,3642,87,16172
106,3640,98,16156
113,3673,102,16112
126,3685,108,16081
135,3703,119,16043
145,3720,122,16013
146,3734,141,15979
159,3769,141,15931
171,3797,149,15883
193,3824,143,15840
197,3840,155,15808
214,3850,171,15765
217,3859,203,15721
221,3891,211,15677
228,3899,222,15651
244,3911,225,15620
263,3928,232,15577
283,3925,264,15528
300,3910,291,15499
330,3893,305,15472
348,3895,331,15426
379,3855,352,15414
412,3831,367,15390
438,3799,386,15377
461,3758,396,15385
473,3710,418,15399
508,3651,444,15397
538,3586,471,15405
565,3528,483,15424
595,3452,496,15457
612,3396,517,15475
661,3311,538,15490
696,3230,562,15512
725,3203,544,15528
771,3166,542,15521
764,3088,584,15564
770,3027,591,15612
789,3003,570,15638
828,2920,595,15657
828,2845,616,15711
877,2773,615,15735
900,2709,629,15762
919,2632,643,15806
950,2557,648,15845
969,2475,666,15890
1019,2386,656,15939
1046,2299,647,16008
1085,2218,642,16055
1096,2136,649,16119
1096,2053,650,16201
1124,1981,630,16265
1136,1928,592,16344
1161,1871,572,16396
1157,1813,545,16485
1148,1743,539,16570
1145,1707,514,16634
1134,1671,496,16699
1100,1642,490,16768
1074,1613,487,16826
1070,1600,478,16852
1073,1614,438,16875
1073,1608,432,16887
1045,1591,423,16941
994,1595,421,16990
971,1578,404,17047
951,1608,394,17047
911,1651,383,17055
868,1636,396,17100
835,1645,408,17112
854,1668,385,17093
848,1662,375,17115
863,1691,361,17085
836,1678,397,17089
818,1683,404,17095
823,1697,392,17088
815,1719,372,17094
828,1729,362,17081
807,1772,371,17050
781,1761,387,17071
752,1775,384,17089
733,1767,399,17101
718,1790,388,17104
731,1804,369,17096
738,1799,367,17096
744,1822,351,17083
726,1832,379,17063
719,1818,393,17070
717,1846,393,17044
742,1842,388,17028
721,1826,415,17038
731,1830,406,17033
746,1836,397,17021
754,1851,370,17025
739,1853,387,17021
716,1845,410,17029
727,1864,376,17033
755,1855,377,17013
741,1850,381,17028
752,1864,363,17021
744,1856,363,17037
738,1876,357,17029
733,1873,366,17028
